Start	End	Chromosome	Symbol
5084999	5086112	9	RP11-39K24.9
5091093	5091604	9	MTND6P5
237993955	238009109	2	COPS8
5094139	5095014	9	MTND1P11
5096666	5098193	9	RP11-39K24.4
57274927	57292587	17	CTD-2510F5.6
12636534	12691789	19	CTD-2192J16.20
5098341	5099325	9	RP11-39K24.14
5099560	5100229	9	RP11-39K24.12
13197218	13295455	12	KIAA1467
210867289	210886300	2	RPE
5100236	5101009	9	RP11-39K24.13
149781200	149792492	5	CD74
29319722	29396318	HSCHR6_MHC_COX	OR5V1
5107937	5109290	9	MTND4P14
12688775	12750912	19	ZNF490
134962849	134971244	X	CT45A6
5109496	5110762	9	MTND5P14
84944942	84963473	1	RPF1
5110913	5112849	9	RP11-39K24.7
5113549	5114804	9	IGHEP2
5193339	5193558	9	RP11-140C18.2
101975616	102008468	X	BHLHB9
5311444	5311716	9	HMGN2P31
30524663	30531500	6	PRR3
5351796	5352410	9	RP11-12D24.10
5356312	5356525	9	RP11-12D24.6
57286761	57292608	17	SMG8
34073230	34122703	11	CAPRIN1
5418373	5418976	9	RP11-12D24.7
78133310	79246564	16	WWOX
5584490	5588994	9	RP11-574F11.3
5719021	5720244	9	RP11-207C16.4
75118888	75124141	15	CPLX3
5855781	5856426	9	AK4P4
163123589	163175213	2	IFIH1
5890150	5890256	9	snoU13
6007826	6007904	9	MIR4665
100016938	100106497	2	REV1
6047360	6066714	9	RP11-218I7.2
6195934	6197248	9	RP11-575C20.1
30606238	30612400	HSCHR6_MHC_SSTO	C6orf136
12721732	12742735	19	ZNF791
15399742	15516789	21	AP001347.6
63422719	63526524	10	C10orf107
6276640	6276974	9	RP11-279E1.1
6278667	6279153	9	RP11-307L3.2
6415145	6449558	9	RP11-307L3.4
156461646	156685924	7	LMBR1
15436646	15441408	21	ANKRD20A18P
27151576	27410951	3	NEK10
6542094	6542350	9	RN7SL25P
6566332	6566425	9	snoU13
15443192	15443307	21	RNA5SP488
6568844	6569360	9	RP11-472F14.4
15515902	15516479	21	ERLEC1P1
6639139	6639604	9	RP11-106A1.2
84964008	84972248	1	GNG5
6645956	6670635	9	RP11-390F4.6
104383743	104395225	8	CTHRC1
88032323	88109459	6	RP1-102H19.8
87905744	87936206	7	STEAP4
6661651	6661936	9	RN7SL123P
6662424	6663792	9	RP11-106A1.3
8768422	8878432	16	ABAT
111766906	111958084	13	ARHGEF7
6668999	6670008	9	RNF2P1
63661059	63856703	10	ARID5B
88054567	88075181	6	C6orf163
6675284	6675614	9	RP11-390F4.2
123207064	123277951	7	ASB15
47487305	47595503	4	ATP10D
6704471	6707780	9	RP11-390F4.10
15608527	15735075	21	ABCC13
6716548	6727438	9	RP11-390F4.3
154540257	154552502	1	CHRNB2
130896860	130902707	2	CCDC74B
6734598	6735076	9	RP11-390F4.9
88106840	88109467	6	C6orf164
6748703	6748981	9	SNRPEP2
88388682	88966346	7	ZNF804B
6834456	6835577	9	RP11-390F4.8
39632941	39637392	17	KRT35
6902670	6978859	9	RP11-403H13.1
7477045	7478320	9	RPL4P5
104410863	104427417	8	SLC25A32
7597823	7598377	9	RP11-366I21.1
88423420	88425035	7	C7orf62
7786105	7786688	9	RP11-77E14.2
7930827	7935137	9	RP11-29B9.1
7960413	7961080	9	RP11-29B9.2
36195429	36207940	19	ZBTB32
42017123	42060044	22	XRCC6
8700595	8701552	9	RP11-134K1.3
8713311	8713841	9	RP11-134K1.2
118964564	118966177	11	H2AFX
88117701	88174183	6	C6ORF165
100464760	100471076	7	TRIP6
89783689	89794143	7	STEAP1
6581407	6614595	1	NOL9
8797135	8797194	9	RNU7-185P
65382391	65488709	X	HEPH
39642388	39648798	17	KRT36
85015289	85040163	1	CTBS
8858130	8862255	9	RP11-75C9.1
52463030	52471278	12	C12orf44
8888136	8888207	9	SNORD27
8936079	8963077	9	RP11-75C9.2
32191945	32197387	HSCHR6_MHC_MANN	PBX2
31715552	31727293	HSCHR6_MHC_DBB	VWA7
9090876	9091311	9	RPS26P3
9425461	9425558	9	AL353733.1
108333421	108924292	10	SORCS1
9442060	9442347	9	RN7SL5P
9799423	9803784	9	RP11-527D15.1
57297828	57353328	17	GDPD1
10532145	10532411	9	RP11-87N24.1
175969512	176022975	5	CDHR2
10613202	10620420	9	RP11-87N24.2
70791798	70826448	14	COX16
84457067	84527028	4	AGPAT9
10631750	10632203	9	RP11-87N24.3
10777357	10777525	9	RP11-421B23.2
10829752	10830308	9	IMP3P1
10948372	10948481	9	RP11-109M17.2
75128457	75135687	15	ULK3
11011748	11013096	9	RP11-109M17.1
11275314	11276314	9	RP11-23D5.1
7139412	7139702	12	RP3-461F17.1
12098660	12159147	9	RP11-74C3.1
7148460	7148945	12	RP3-461F17.2
12287320	12288238	9	RP11-71E22.1
12300266	12300451	9	RNU2-47P
122513642	122599986	3	DIRC2
118967213	118979041	11	DPAGT1
12700100	12814344	9	RP11-3L8.3
236681300	236716281	1	LGALS8
12764762	12765054	9	RN7SL849P
12885320	12885416	9	Y_RNA
7260648	7275097	12	C1RL-AS1
12972842	12973437	9	TDPX2
13021693	13022891	9	RP11-382H24.2
34127149	34169217	11	NAT10
39657233	39661957	17	KRT13
13274509	13279186	9	RP11-272P10.2
13322805	13323449	9	RP11-272P10.3
57212569	57233335	8	SDR16C5
16566505	16621193	7	LRRC72
13406379	13433052	9	RP11-536O18.2
7271381	7271487	12	RNU6-485P
7281675	7283794	12	RP11-273B20.1
13446490	13487510	9	RP11-536O18.1
13927970	13945609	9	LINC00583
138727635	138730885	5	PROB1
7319270	7341665	12	RP11-273B20.3
42705880	42719920	12	ZCRB1
13986174	13987908	9	PES1P2
14025970	14030114	9	RP11-284P20.3
7390028	7393582	12	RP11-185H22.1
14040715	14041860	9	RPL3P11
7591376	7592586	12	RP11-157G21.2
98277866	98347209	10	TM9SF3
58156117	58162769	12	CYP27B1
7718965	7719978	12	GAPDHP31
14068931	14069416	9	RP11-280O24.1
14204247	14205038	9	RP11-280O24.3
14317084	14357907	9	RP11-120J1.1
85093913	85100703	1	C1orf180
6371994	6378707	5	MED10
14531914	14532040	9	RP11-408A13.2
93733213	93747454	3	STX19
134971374	134995220	X	SAGE1
14586767	14587324	9	RP11-408A13.3
896503	913240	19	R3HDM4
102192200	102193228	X	RAB40AL
14588795	14590063	9	RP11-408A13.4
123295861	123304344	7	LMOD2
63942794	64028466	10	RTKN2
14593575	14594198	9	RP11-408A13.1
14850427	14850533	9	RNU6-1260P
16639401	16685442	7	ANKMY2
14921335	14922332	9	LDHAP4
7756946	7757810	12	NIFKP3
7759430	7759927	12	RP11-444J21.2
93766680	93782233	3	DHFRL1
13236494	13256619	12	GSG1
7936999	7937107	12	Y_RNA
138732252	138739777	5	SPATA24
12785477	12929642	18	PTPN2
7952957	7953063	12	Y_RNA
14987300	15146399	9	RP11-54D18.3
7999884	7999978	12	Y_RNA
36230058	36233354	19	IGFLR1
8003313	8003414	12	Y_RNA
8013033	8013360	12	RP11-277J24.1
123321989	123389121	7	WASL
57349233	57359293	8	PENK
14993310	15019727	9	RP11-54D18.2
117073363	117086886	6	FAM162B
50775961	50835846	16	CYLD
23415479	23451467	14	RP11-298I3.5
15055055	15056050	9	RP11-54D18.4
15143287	15143384	9	RNU6-559P
15348166	15348453	9	RN7SL157P
15361391	15362132	9	RPL7P33
38893052	38968379	2	GALM
15431897	15432004	9	RNU6-319P
30612310	30632260	HSCHR6_MHC_SSTO	DHX16
15525782	15526079	9	RN7SL98P
15527131	15527681	9	FTH1P12
102317579	102319168	X	BEX1
104426942	104455681	8	DCAF13
163175350	163228105	2	GCA
72465774	72504726	11	STARD10
15544186	15544292	9	RNU6-246P
36230153	36236333	19	AD000671.6
82186688	82341658	9	TLE4
15588353	15588613	9	HMGN2P16
149235022	149454501	3	WWTR1
15776179	15776284	9	RNU6-14P
118972908	118989252	11	C2CD2L
16473186	16476235	9	RP11-183I6.2
123717463	123742506	12	C12orf65
16625674	16626388	9	RP11-62F24.1
79015647	79015739	16	PIH1
4291924	4323513	4	ZBTB49
62538413	62658186	17	SMURF2
16726812	16727522	9	RP11-62F24.2
16775571	16775843	9	RP11-335H2.2
111968531	111996596	13	TEX29
17048917	17112813	9	RP11-132E11.2
117113248	117150200	6	GPRC6A
17053899	17054200	9	RN7SL720P
52562780	52585784	12	KRT80
17096299	17096444	9	RP11-132E11.3
220154345	220174370	2	PTPRN
79619740	79634611	16	MAF
17108302	17108602	9	RP11-132E11.4
17447143	17448541	9	RP11-492A12.2
17589159	17591316	9	PABPC1P11
8874241	8891505	16	TMEM186
112240548	112324955	13	RP11-65D24.2
18360595	18362218	9	RP11-570H19.2
18573304	18573377	9	MIR3152
18651145	18651448	9	RN7SKP258
18717972	18718524	9	RP11-503K16.2
112721913	112726020	13	SOX1
18834835	18834925	9	AL158150.1
42852140	42984157	12	PRICKLE1
19026890	19028127	9	RP11-296P7.4
154554538	154600475	1	ADAR
19063654	19063784	9	SCARNA8
19073841	19073944	9	RNU6-264P
57409050	57479090	17	YPEL2
70576463	70919679	6	COL19A1
19089591	19089686	9	Y_RNA
19106479	19106788	9	RN7SL158P
31407699	31438211	20	MAPRE1
19200333	19201044	9	RP11-146N23.1
19291335	19292574	9	RP11-146N23.4
19310689	19310786	9	snoU13
113030633	113089003	13	SPACA7
117198375	117253326	6	RFX6
19371384	19371943	9	RP11-513M16.7
19375449	19375994	9	RP11-513M16.8
19383215	19383885	9	NDUFA5P3
102330738	102348157	X	NXF3
19453207	19455171	9	RP11-363E7.4
15954523	15970624	21	SAMSN1-AS1
19460924	19464522	9	RP11-363E7.3
183948217	183960117	3	VWA5B2
85413140	85419603	4	NKX6-1
16119083	16126184	21	AF127936.3
19705336	19705653	9	RP11-252O2.2
50528971	50556671	19	ZNF473
58162254	58166576	12	METTL1
19829751	19829845	9	AL158077.1
16129909	16130673	21	POLR2CP
36233365	36236346	19	U2AF1L4
19926092	19929935	9	RP11-378I6.1
6448736	6495022	5	UBE2QL1
16134031	16135411	21	AF127936.5
19957392	19958145	9	RP11-378I6.2
89796904	89867451	7	STEAP2
16146622	16147583	21	GAPDHP16
20295002	20295086	9	AL512635.1
31446729	31549006	20	EFCAB8
20331444	20332275	9	RP11-15P13.1
20411146	20411236	9	MIR4473
8023448	8023966	12	RP11-815D16.1
85504132	85572491	4	CDS1
20418319	20418425	9	RNU4-26P
16191164	16254296	21	AF127936.7
20502263	20502340	9	MIR4474
8882680	8943188	16	PMM2
8045172	8052736	12	NANOGP1
20532550	20533337	9	RP11-73E6.2
117586721	117594728	6	VGLL2
16201475	16202310	21	RBMX2P1
20576216	20576300	9	AL163193.1
20683303	20684687	9	RP11-4E23.2
16290855	16319417	21	AF127577.8
93781760	93847389	3	NSUN3
85109390	85156486	1	SSX2IP
16333630	16336554	21	AF127577.10
20716104	20716187	9	MIR491
64133951	64431771	10	ZNF365
32197967	32202724	HSCHR6_MHC_MANN	GPSM3
16343791	16365175	21	AF127577.11
20786926	20787054	9	SNORA30
21058770	21059322	9	IFNNP1
16439391	16440158	21	AF127577.12
21106542	21106835	9	IFNWP4
26605667	26724790	8	ADRA1A
21160234	21160335	9	Y_RNA
16742841	16774624	21	AJ006998.2
21178588	21179187	9	IFNWP15
238165734	238166319	2	AC112715.2
21190653	21191243	9	IFNWP9
16862849	16863086	21	CYCSP42
74729060	74734604	17	RP11-318A15.7
10987703	10995081	2	AC092687.4
16866251	16868443	21	AJ009632.3
21209188	21209778	9	IFNWP18
6615241	6639817	1	TAS1R1
16986602	16986708	21	RNU6-1326P
21231265	21231852	9	IFNWP5
17065527	17065622	21	AL034449.1
21278049	21278618	9	IFNA22P
17066619	17068900	21	RAD23BLP
118992297	119006752	11	HINFP
11052063	11054350	2	KCNF1
21321299	21321826	9	IFNA20P
50655805	50666452	19	IZUMO2
17080978	17081077	21	snoU13
21394887	21396345	9	RP11-354P17.15
21398613	21399138	9	IFNA11P
17116323	17117399	21	RBPMSLP
90528109	90652201	14	KCNK13
113139325	113242481	13	TUBGCP3
21403080	21403650	9	IFNA12P
31571579	31592239	20	SUN5
17407733	17407829	21	RNU6-426P
11273179	11286916	2	C2orf50
21420233	21420812	9	IFNWP2
12754645	12759211	19	CTD-2192J16.22
21455483	21456048	9	IFNWP19
135044229	135056222	X	MMGT1
21455641	21559668	9	MIR31HG
21512114	21512184	9	MIR31
21524306	21524381	9	SNORD39
21638284	21638675	9	RP11-344A7.1
21695175	21696942	9	KHSRPP1
80574631	80584657	16	DYNLRB2
21699313	21699569	9	RN7SL151P
21808057	21808123	9	AL359922.1
90722839	90738968	14	PSMC1
21811620	21812346	9	TUBB8P1
21858909	21861925	9	RP11-70L8.4
21929456	21931072	9	RP11-149I2.5
30673078	30693061	HSCHR6_MHC_MCF	ATAT1
32202044	32231292	HSCHR6_MHC_MANN	NOTCH4
112375275	112392172	HG1304_PATCH	WISP3
17442842	17999716	21	LINC00478
39669995	39678781	17	KRT15
6599352	6633404	5	NSUN2
16685756	16746148	7	BZW2
70838148	70883778	14	SYNJ2BP
11295324	11319000	2	PQLC3
236712305	236767804	1	HEATR1
138744279	138780180	5	DNAJC18
57870492	57906403	8	IMPAD1
21994777	22121096	9	CDKN2B-AS1
6640061	6649340	1	ZBTB48
31595406	31611515	20	BPIFB2
32008931	32083111	6	TNXB
70918874	70926622	14	ADAM21
31652592	31712401	1	NKAIN1
96335981	96337000	3	MTRNR2L12
135067598	135129423	X	SLC9A6
70989075	71001732	14	ADAM20
80631803	80838226	16	CDYL2
58907068	59116838	8	FAM110B
12757325	12777556	19	MAN2B1
30539153	30564956	6	ABCF1
112391980	112408732	HG1304_PATCH	TUBE1
12895708	12921504	17	ELAC2
21995481	21996012	9	RP11-149I2.4
22012154	22012535	9	UBA52P6
22203989	22214671	9	RP11-408N14.1
917287	921015	19	KISS1R
57642886	57685706	17	DHX40
22646199	22824212	9	RP11-399D6.2
85277285	85358896	1	LPAR3
22747699	22748233	9	RP11-370B11.1
154585067	154585190	1	AL606500.1
22767174	22768315	9	RP11-370B11.3
149822753	149829319	5	RPS14
22953018	22953102	9	AL391117.1
23632104	23632358	9	SUMO2P2
113301358	113338811	13	C13orf35
23671786	23672397	9	RP11-315I14.2
23681892	23682660	9	RP11-315I14.5
23829668	23849912	9	RP11-321L2.1
31732417	31769662	1	SNRNP40
30635612	30638612	HSCHR6_MHC_SSTO	PPP1R18
23894988	23898052	9	RP11-321L2.2
71047974	71067384	14	MED6
24545950	24591991	9	RP11-20A20.2
12947132	12987535	18	SEH1L
24872710	24872796	9	AL157830.1
84198598	84304220	9	TLE1
24905467	24905733	9	RMRPP5
25088809	25089149	9	RN7SKP120
925781	975939	19	ARID3A
25780054	25784560	9	RP11-33G16.1
25937910	25938432	9	RP11-477G9.1
26614038	26614123	9	AL442639.1
26746951	26786872	9	RP11-18A15.1
75136071	75165706	15	SCAMP2
26796171	26796302	9	SNORA31
26801731	26805860	9	RP11-337A23.6
96533425	97471304	3	EPHA6
26880176	26880547	9	RP11-337A23.5
88117730	88221352	6	C6orf165
26895676	26895968	9	RN7SL100P
26955778	26956293	9	RP11-337A23.3
27102628	27104726	9	RP11-56F10.3
27198285	27198399	9	RNA5SP280
149456257	149470286	3	COMMD2
31727480	31745915	HSCHR6_MHC_DBB	VARS
27210325	27210624	9	RP11-179D22.1
27245682	27282791	9	LINC00032
8049204	8049552	12	RP11-277E18.2
8128855	8128956	12	Y_RNA
81009698	81053875	16	CMC2
85391268	85462796	1	MCOLN2
48016455	48132932	2	FBXO11
8147366	8147680	12	RP11-69M1.1
4349867	4420785	4	NSG1
27391732	27397561	9	RP11-298E2.2
8167620	8169002	12	RP11-69M1.3
27608380	27610743	9	CTAGE12P
8169797	8170456	12	RP11-69M1.4
27829274	27844479	9	RP11-575I8.1
38970741	38978636	2	SRSF7
8286368	8287447	12	POU5F1P3
27937615	27944495	9	RP11-438B23.2
28148209	28149234	9	RP11-20P5.2
28598666	28599290	9	RP11-32I2.1
8293764	8295293	12	GCSHP4
28863624	28863704	9	MIR876
28888877	28888953	9	MIR873
154669931	154842756	1	KCNN3
29254073	29254424	9	RP11-373A6.1
29636484	29636851	9	RP11-48L13.1
149865381	149937773	5	NDST1
8332805	8368747	12	FAM66C
29824740	29826709	9	RP11-460C6.1
26943694	26944766	8	RP11-521M14.2
30178473	30178575	9	snoU13
17466735	17467692	21	VDAC2P1
30558878	30559479	9	RP11-255N24.4
58165275	58176324	12	METTL21B
47596015	47840123	4	CORIN
30670962	30671964	9	RP11-255N24.1
17493630	17493964	21	RPS26P5
30659033	30677115	HSCHR6_MHC_SSTO	MDC1
30689103	30690270	9	RBMXP2
17657017	17657089	21	SNORD74
17664112	17680454	21	AP001172.2
30771095	30771197	9	AL590726.2
17789459	17791400	21	AP001172.3
30773462	30774730	9	KRT18P66
31619454	31631853	20	BPIFB6
17911409	17911489	21	MIR99A
30774226	30774317	9	AL590726.1
17912143	17912236	21	MIRLET7C
30799469	30800744	9	KRT18P36
119019722	119033360	11	ABCG4
17947038	17954957	21	AP000962.2
30831876	30832223	9	RPS26P2
17962557	17962645	21	MIR125B2
123745528	123756881	12	CDK2AP1
30935483	30935975	9	FTLP4
18003146	18013002	21	AP000473.5
74062817	74072737	5	NSA2
18015848	18017384	21	AP000473.8
30988083	30990570	9	HSPA8P17
18091317	18091476	21	RNU1-98P
983174	994569	19	WDR18
18126838	18188007	21	AP000473.6
36236015	36237911	19	PSENEN
31165616	31166978	9	RP11-572H4.1
18235195	18246011	21	AF212831.2
31253899	31254775	9	SLC25A6P2
18582787	18583665	21	NEK4P1
113344643	113541482	13	ATP11A
31371609	31381488	9	RP11-271O3.1
31643230	31661434	20	BPIFB3
18803865	18803965	21	RNU6-113P
31505278	31505941	9	RP11-291J9.1
18824999	18825052	21	RNU7-168P
31505944	31506613	9	RP11-291J9.2
18872997	18873142	21	RPL39P40
18878771	18879044	21	RN7SL163P
74730197	74733456	17	SRSF2
31644574	31645158	9	HMGB3P23
18890841	18891311	21	BTF3L4P1
149478892	149686172	3	ANKUB1
42069934	42086508	22	NHP2L1
32293556	32293690	9	RNA5SP281
36236579	36245420	19	AC002398.9
32333455	32334352	9	SLC25A5P8
72525353	72554719	11	ATG16L2
32547881	32548148	9	AL353671.2
32548215	32548487	9	AL353671.1
27092840	27115937	8	STMN4
4706393	4955785	6	CDYL
32551142	32567003	9	TOPORS-AS1
23440383	23451851	14	AJUBA
36239262	36245420	19	LIN37
163227917	163695240	2	KCNH7
32553187	32553801	9	AL353671.3
88180341	88222054	6	SLC35A1
32556904	32557921	9	AL353671.4
84603687	84610171	9	SPATA31D1
32566146	32567124	9	RP11-205M20.7
42084943	42094140	22	C22orf46
32629452	32635667	9	AL589642.1
236849754	236927931	1	ACTN2
32633452	32648683	9	RP11-555J4.4
32643101	32645024	9	RP11-555J4.3
32676061	32676518	9	RP11-555J4.2
32727067	32727520	9	RP11-462B18.1
32764294	32764420	9	AL157884.1
32820249	32820356	9	Y_RNA
32836573	32869593	9	RP11-462B18.3
85594500	85678092	9	RASEF
85590704	85887544	4	WDFY3
96588160	96663613	12	ELK3
89874488	89940377	7	C7orf63
32840596	32841760	9	RP11-462B18.2
32926049	32926448	9	RP11-562M8.4
32945994	32947220	9	ASS1P12
85464830	85598821	1	WDR63
8352195	8371507	12	RP11-266K4.1
32979558	32980401	9	TCEA1P4
31769842	31837783	1	ZCCHC17
59323823	59364060	8	UBXN2B
33019680	33020163	9	RP11-54K16.2
8380330	8384360	12	ALG1L10P
33042107	33042214	9	AL162590.1
33166973	33179981	9	RP11-326F20.5
8382368	8382433	12	AC092111.1
33174168	33174293	9	RNU4ATAC15P
8385108	8395544	12	FAM86FP
33352786	33352872	9	Y_RNA
33402855	33409946	9	RP11-311H10.4
11319887	11488456	2	ROCK2
33449753	33449939	9	RP11-311H10.7
51169886	51185278	16	SALL1
210886147	211036107	2	KANSL1L
33503653	33510709	9	SUGT1P
32299914	32391764	HSCHR6_MHC_MANN	C6orf10
154897210	154909467	1	PMVK
33512957	33514771	9	RP11-255A11.2
50691443	50813802	19	MYH14
100472733	100486285	7	SRRT
33574359	33574586	9	RP11-255A11.4
149980642	150038782	5	SYNPO
33576378	33577012	9	SNX18P7
12775642	12780211	19	CTD-2192J16.24
33580693	33605289	9	CYP4F26P
8946799	8962866	16	CARHSP1
59402737	59412795	8	CYP7A1
81040103	81066719	16	CENPN
33613846	33614007	9	PRSS3P4
74073399	74162776	5	FAM169A
33624223	33625532	9	ANXA2P2
122628041	122747452	3	SEMA5B
33634109	33634244	9	TRBV22OR9-2
33649045	33649612	9	TRBV24OR9-2
75182346	75191798	15	MPI
4417469	4544073	4	STX18
33662164	33662661	9	TRBV25OR9-2
86371055	86422893	2	IMMT
33673502	33677497	9	PTENP1
119027590	119027930	11	AP002956.1
85857905	86153461	9	FRMD3
33695765	33696057	9	TRBV26OR9-2
33697457	33700984	9	RP11-384P7.7
33719688	33722553	9	RP11-384P7.5
183960089	183967336	3	ALG3
33732973	33738414	9	RP11-384P7.6
62850430	62915598	17	LRRC37A3
33785948	33818793	9	RP11-133O22.6
88224096	88299721	6	RARS2
33786526	33786826	9	TRBV29OR9-2
42095503	42195460	22	MEI1
33830976	33831076	9	Y_RNA
33868538	33868663	9	RNU4ATAC11P
58166811	58180829	12	RP11-571M6.15
23456110	23479375	14	C14orf93
33909607	33911120	9	RP11-176F3.7
33934294	33934374	9	SNORD121B
33952767	33952848	9	SNORD121A
32400085	32414370	HSCHR6_MHC_MANN	BTNL2
33968069	33968516	9	OSTCP8
34018258	34018319	9	RNU7-36P
34049964	34050242	9	RN7SKP114
34084330	34096223	9	RP11-537H15.3
34109169	34109966	9	TUBB4BP2
6650784	6674667	1	KLHL21
34133155	34134694	9	RP11-537H15.4
138784245	138842328	5	ECSCR
34169687	34169934	9	AL353662.3
34191553	34191879	9	RP11-571F15.2
36245469	36248980	19	HSPB6
112408802	112423993	HG1304_PATCH	FAM229B
34194810	34194905	9	Y_RNA
85483765	85514182	1	MCOLN3
34195642	34195883	9	AL353662.2
138852108	138852506	5	AC138517.1
34201271	34201513	9	AL353662.1
34206132	34206239	9	RNA5SP282
164449906	164592522	2	FIGN
34223982	34224626	9	RP11-571F15.3
34282526	34282668	9	RNU2-50P
13349650	13369708	12	EMP1
34296377	34296428	9	AL353662.4
12777614	12786646	19	WDR83
75391412	75401515	10	MYOZ1
59465483	59495419	8	SDCBP
6673745	6684093	1	PHF13
58176372	58201854	12	TSFM
8388011	8395160	12	RP11-266K4.9
138855119	138862520	5	TMEM173
71108504	71142077	14	TTC9
8407123	8461445	12	ENPP7P5
123469037	123517532	7	HYAL4
8448582	8549399	12	LINC00937
236958610	237067281	1	MTR
86237964	86259045	9	IDNK
39679869	39684560	17	KRT19
13524023	13540101	12	C12orf36
31667450	31699557	20	BPIFB4
119037277	119054725	11	NLRX1
6684926	6695646	1	THAP3
150040436	150058927	5	MYOZ3
12991361	13125051	18	CEP192
52039399	52112386	16	C16orf97
36249044	36261930	19	C19orf55
75404639	75423561	10	SYNPO2L
85622556	85666729	1	SYDE2
80059336	80170706	17	CCDC57
123565286	123611468	7	SPAM1
8472977	8522151	12	RP11-113C12.4
8985951	9058371	16	USP7
31749574	31769218	20	BPIFA2
30679427	30684652	HSCHR6_MHC_SSTO	TUBB
52471917	52581714	16	TOX3
85715639	85725355	1	C1orf52
238232646	238323018	2	COL6A3
102470020	102472174	X	BEX4
43747669	43945724	12	ADAMTS20
71189243	71276251	14	MAP3K9
86274878	86323118	9	UBQLN1
103566481	103576896	14	EXOC3L4
150070356	150080669	5	RBM22
31805116	31815564	20	BPIFA3
34172535	34379555	11	ABTB2
96672039	96794338	12	CDK17
85731931	85742773	1	BCL10
30693277	30699447	HSCHR6_MHC_MCF	C6orf136
81069452	81080963	16	ATMIN
29337930	29414451	HSCHR6_MHC_COX	OR12D3
31838472	31849697	1	FABP3
154916552	154928599	1	PBXIP1
112430063	112576141	HG1304_PATCH	LAMA4
31823091	31823387	20	AL121901.1
104512976	105268322	8	RIMS2
29361002	29362034	HSCHR6_MHC_COX	OR12D2
149530495	149679926	3	RNF13
13693165	14133053	12	GRIN2B
52626304	52645970	12	KRT7
237167403	237167718	1	MT1HL1
123773656	123849390	12	SBNO1
220192131	220197899	2	RESP18
29381648	29405305	HSCHR6_MHC_COX	OR10C1
31823801	31831115	20	BPIFA1
6694228	6761984	1	DNAJC11
85784164	86043933	1	DDAH1
34460472	34493609	11	CAT
100162323	100759201	2	AFF3
31882412	31907525	1	SERINC2
70924764	71012786	6	COL9A1
86354336	86444431	9	GKAP1
29389855	29421426	HSCHR6_MHC_COX	OR11A1
47849257	47916653	4	NFXL1
5675554	6027747	17	WSCD1
999601	999952	19	AC004528.1
39722096	39728310	17	KRT9
123670973	123673523	7	TMEM229A
130908981	130940323	2	SMPD4
1000418	1009731	19	GRIN3B
124386051	124405681	7	GPR37
30699357	30719302	HSCHR6_MHC_MCF	DHX16
31902192	31902614	1	AC114494.1
39738531	39743173	17	KRT14
36265434	36279724	19	ARHGAP33
86046444	86049645	1	CYR61
18899458	18899565	21	Y_RNA
18949116	18949224	21	Y_RNA
19031594	19032702	21	AP000432.2
156742417	156765876	7	NOM1
32446282	32451493	HSCHR6_MHC_MANN	HLA-DRA
29421536	29428682	HSCHR6_MHC_COX	OR2H1
19135632	19164840	21	C21orf91-OT1
88299839	88377169	6	ORC3
19165805	19183162	21	AL109761.5
64564516	64568238	10	ADO
19207333	19257925	21	CHODL-AS1
19264028	19264116	21	AP000745.1
19266510	19266802	21	RPL37P3
32042116	32053288	1	TINAGL1
38978676	39012142	2	GEMIN6
19394687	19487222	21	AP000998.2
19849676	19858917	21	AL109763.1
